f935 38 60 30 SEC  IMPL  A:40 X: 0 Y:6c P:45 S:f9 pc: f936, reg_addr:    0, cycle:   3601
f936 60 30  b RTS  IMPL  A:40 X: 0 Y:6c P:45 S:f9 pc: d136, reg_addr:    0, cycle:   3607
d136 e1 80 20 SBC  INDX  A:40 X: 0 Y:6c P:45 S:fb pc: d138, reg_addr:  200, cycle:   3613
d138 20 37 f9 JSR  ABS   A: 0 X: 0 Y:6c P: 7 S:fb pc: f937, reg_addr: f937, cycle:   3619
f937 30  b 90 BMI  REL   A: 0 X: 0 Y:6c P: 7 S:f9 pc: f939, reg_addr: f944, cycle:   3621
f939 90  9 d0 BCC  REL   A: 0 X: 0 Y:6c P: 7 S:f9 pc: f93b, reg_addr: f944, cycle:   3623
f93b d0  7 70 BNE  REL   A: 0 X: 0 Y:6c P: 7 S:f9 pc: f93d, reg_addr: f944, cycle:   3625
f93d 70  5 c9 BVS  REL   A: 0 X: 0 Y:6c P: 7 S:f9 pc: f93f, reg_addr: f944, cycle:   3627
f93f c9  0 d0 CMP  IMM   A: 0 X: 0 Y:6c P: 7 S:f9 pc: f941, reg_addr:    0, cycle:   3629
f941 d0  1 60 BNE  REL   A: 0 X: 0 Y:6c P: 7 S:f9 pc: f943, reg_addr: f944, cycle:   3631
f943 60 84  0 RTS  IMPL  A: 0 X: 0 Y:6c P: 7 S:f9 pc: d13b, reg_addr:    0, cycle:   3637
d13b c8 a9 3f INY  IMPL  A: 0 X: 0 Y:6c P: 7 S:fb pc: d13c, reg_addr:    0, cycle:   3639
d13c a9 3f 8d LDA  IMM   A: 0 X: 0 Y:6d P: 5 S:fb pc: d13e, reg_addr:   3f, cycle:   3641
d13e 8d  0  2 STA  ABS   A:3f X: 0 Y:6d P: 5 S:fb pc: d141, reg_addr:  200, cycle:   3645
d141 20 47 f9 JSR  ABS   A:3f X: 0 Y:6d P: 5 S:fb pc: f947, reg_addr: f947, cycle:   3651
f947 b8 38 a9 CLV  IMPL  A:3f X: 0 Y:6d P: 5 S:f9 pc: f948, reg_addr:    0, cycle:   3653
f948 38 a9 40 SEC  IMPL  A:3f X: 0 Y:6d P: 5 S:f9 pc: f949, reg_addr:    0, cycle:   3655
f949 a9 40 60 LDA  IMM   A:3f X: 0 Y:6d P: 5 S:f9 pc: f94b, reg_addr:   40, cycle:   3657
f94b 60 f0  b RTS  IMPL  A:40 X: 0 Y:6d P: 5 S:f9 pc: d144, reg_addr:    0, cycle:   3663
d144 e1 80 20 SBC  INDX  A:40 X: 0 Y:6d P: 5 S:fb pc: d146, reg_addr:  200, cycle:   3669
d146 20 4c f9 JSR  ABS   A: 1 X: 0 Y:6d P: 5 S:fb pc: f94c, reg_addr: f94c, cycle:   3675
f94c f0  b 30 BEQ  REL   A: 1 X: 0 Y:6d P: 5 S:f9 pc: f94e, reg_addr: f959, cycle:   3677
f94e 30  9 90 BMI  REL   A: 1 X: 0 Y:6d P: 5 S:f9 pc: f950, reg_addr: f959, cycle:   3679
f950 90  7 70 BCC  REL   A: 1 X: 0 Y:6d P: 5 S:f9 pc: f952, reg_addr: f959, cycle:   3681
f952 70  5 c9 BVS  REL   A: 1 X: 0 Y:6d P: 5 S:f9 pc: f954, reg_addr: f959, cycle:   3683
f954 c9  1 d0 CMP  IMM   A: 1 X: 0 Y:6d P: 5 S:f9 pc: f956, reg_addr:    1, cycle:   3685
f956 d0  1 60 BNE  REL   A: 1 X: 0 Y:6d P: 7 S:f9 pc: f958, reg_addr: f959, cycle:   3687
f958 60 84  0 RTS  IMPL  A: 1 X: 0 Y:6d P: 7 S:f9 pc: d149, reg_addr:    0, cycle:   3693
d149 c8 a9 41 INY  IMPL  A: 1 X: 0 Y:6d P: 7 S:fb pc: d14a, reg_addr:    0, cycle:   3695
d14a a9 41 8d LDA  IMM   A: 1 X: 0 Y:6e P: 5 S:fb pc: d14c, reg_addr:   41, cycle:   3697
d14c 8d  0  2 STA  ABS   A:41 X: 0 Y:6e P: 5 S:fb pc: d14f, reg_addr:  200, cycle:   3701
d14f 20 5c f9 JSR  ABS   A:41 X: 0 Y:6e P: 5 S:fb pc: f95c, reg_addr: f95c, cycle:   3707
f95c a9 40 38 LDA  IMM   A:41 X: 0 Y:6e P: 5 S:f9 pc: f95e, reg_addr:   40, cycle:   3709
f95e 38 24  1 SEC  IMPL  A:40 X: 0 Y:6e P: 5 S:f9 pc: f95f, reg_addr:    0, cycle:   3711
f95f 24  1 60 BIT  ZP    A:40 X: 0 Y:6e P: 5 S:f9 pc: f961, reg_addr:    1, cycle:   3714
f961 60 b0  b RTS  IMPL  A:40 X: 0 Y:6e P:c5 S:f9 pc: d152, reg_addr:    0, cycle:   3720
d152 e1 80 20 SBC  INDX  A:40 X: 0 Y:6e P:c5 S:fb pc: d154, reg_addr:  200, cycle:   3726
d154 20 62 f9 JSR  ABS   A:ff X: 0 Y:6e P:84 S:fb pc: f962, reg_addr: f962, cycle:   3732
f962 b0  b f0 BCS  REL   A:ff X: 0 Y:6e P:84 S:f9 pc: f964, reg_addr: f96f, cycle:   3734
f964 f0  9 10 BEQ  REL   A:ff X: 0 Y:6e P:84 S:f9 pc: f966, reg_addr: f96f, cycle:   3736
f966 10  7 70 BPL  REL   A:ff X: 0 Y:6e P:84 S:f9 pc: f968, reg_addr: f96f, cycle:   3738
f968 70  5 c9 BVS  REL   A:ff X: 0 Y:6e P:84 S:f9 pc: f96a, reg_addr: f96f, cycle:   3740
f96a c9 ff d0 CMP  IMM   A:ff X: 0 Y:6e P:84 S:f9 pc: f96c, reg_addr:   ff, cycle:   3742
f96c d0  1 60 BNE  REL   A:ff X: 0 Y:6e P: 7 S:f9 pc: f96e, reg_addr: f96f, cycle:   3744
f96e 60 84  0 RTS  IMPL  A:ff X: 0 Y:6e P: 7 S:f9 pc: d157, reg_addr:    0, cycle:   3750
d157 c8 a9  0 INY  IMPL  A:ff X: 0 Y:6e P: 7 S:fb pc: d158, reg_addr:    0, cycle:   3752
d158 a9  0 8d LDA  IMM   A:ff X: 0 Y:6f P: 5 S:fb pc: d15a, reg_addr:    0, cycle:   3754
d15a 8d  0  2 STA  ABS   A: 0 X: 0 Y:6f P: 7 S:fb pc: d15d, reg_addr:  200, cycle:   3758
d15d 20 72 f9 JSR  ABS   A: 0 X: 0 Y:6f P: 7 S:fb pc: f972, reg_addr: f972, cycle:   3764
f972 18 a9 80 CLC  IMPL  A: 0 X: 0 Y:6f P: 7 S:f9 pc: f973, reg_addr:    0, cycle:   3766
f973 a9 80 60 LDA  IMM   A: 0 X: 0 Y:6f P: 6 S:f9 pc: f975, reg_addr:   80, cycle:   3768
f975 60 90  5 RTS  IMPL  A:80 X: 0 Y:6f P:84 S:f9 pc: d160, reg_addr:    0, cycle:   3774
d160 e1 80 20 SBC  INDX  A:80 X: 0 Y:6f P:84 S:fb pc: d162, reg_addr:  200, cycle:   3780
d162 20 76 f9 JSR  ABS   A:7f X: 0 Y:6f P:45 S:fb pc: f976, reg_addr: f976, cycle:   3786
f976 90  5 c9 BCC  REL   A:7f X: 0 Y:6f P:45 S:f9 pc: f978, reg_addr: f97d, cycle:   3788
f978 c9 7f d0 CMP  IMM   A:7f X: 0 Y:6f P:45 S:f9 pc: f97a, reg_addr:   7f, cycle:   3790
f97a d0  1 60 BNE  REL   A:7f X: 0 Y:6f P:47 S:f9 pc: f97c, reg_addr: f97d, cycle:   3792
f97c 60 84  0 RTS  IMPL  A:7f X: 0 Y:6f P:47 S:f9 pc: d165, reg_addr:    0, cycle:   3798
d165 c8 a9 7f INY  IMPL  A:7f X: 0 Y:6f P:47 S:fb pc: d166, reg_addr:    0, cycle:   3800
d166 a9 7f 8d LDA  IMM   A:7f X: 0 Y:70 P:45 S:fb pc: d168, reg_addr:   7f, cycle:   3802
d168 8d  0  2 STA  ABS   A:7f X: 0 Y:70 P:45 S:fb pc: d16b, reg_addr:  200, cycle:   3806
d16b 20 80 f9 JSR  ABS   A:7f X: 0 Y:70 P:45 S:fb pc: f980, reg_addr: f980, cycle:   3812
f980 38 a9 81 SEC  IMPL  A:7f X: 0 Y:70 P:45 S:f9 pc: f981, reg_addr:    0, cycle:   3814
f981 a9 81 60 LDA  IMM   A:7f X: 0 Y:70 P:45 S:f9 pc: f983, reg_addr:   81, cycle:   3816
f983 60 50  7 RTS  IMPL  A:81 X: 0 Y:70 P:c5 S:f9 pc: d16e, reg_addr:    0, cycle:   3822
d16e e1 80 20 SBC  INDX  A:81 X: 0 Y:70 P:c5 S:fb pc: d170, reg_addr:  200, cycle:   3828
d170 20 84 f9 JSR  ABS   A: 2 X: 0 Y:70 P:45 S:fb pc: f984, reg_addr: f984, cycle:   3834
f984 50  7 90 BVC  REL   A: 2 X: 0 Y:70 P:45 S:f9 pc: f986, reg_addr: f98d, cycle:   3836
f986 90  5 c9 BCC  REL   A: 2 X: 0 Y:70 P:45 S:f9 pc: f988, reg_addr: f98d, cycle:   3838
f988 c9  2 d0 CMP  IMM   A: 2 X: 0 Y:70 P:45 S:f9 pc: f98a, reg_addr:    2, cycle:   3840
f98a d0  1 60 BNE  REL   A: 2 X: 0 Y:70 P:47 S:f9 pc: f98c, reg_addr: f98d, cycle:   3842
f98c 60 84  0 RTS  IMPL  A: 2 X: 0 Y:70 P:47 S:f9 pc: d173, reg_addr:    0, cycle:   3848
d173 60 a9 55 RTS  IMPL  A: 2 X: 0 Y:70 P:47 S:fb pc: c612, reg_addr:    0, cycle:   3854
c612 20 74 d1 JSR  ABS   A: 2 X: 0 Y:70 P:47 S:fd pc: d174, reg_addr: d174, cycle:   3860
d174 a9 55 85 LDA  IMM   A: 2 X: 0 Y:70 P:47 S:fb pc: d176, reg_addr:   55, cycle:   3862
d176 85 78 a9 STA  ZP    A:55 X: 0 Y:70 P:45 S:fb pc: d178, reg_addr:   78, cycle:   3865
d178 a9 ff 85 LDA  IMM   A:55 X: 0 Y:70 P:45 S:fb pc: d17a, reg_addr:   ff, cycle:   3867
d17a 85  1 24 STA  ZP    A:ff X: 0 Y:70 P:c5 S:fb pc: d17c, reg_addr:    1, cycle:   3870
d17c 24  1 a0 BIT  ZP    A:ff X: 0 Y:70 P:c5 S:fb pc: d17e, reg_addr:    1, cycle:   3873
d17e a0 11 a2 LDY  IMM   A:ff X: 0 Y:70 P:c5 S:fb pc: d180, reg_addr:   11, cycle:   3875
d180 a2 23 a9 LDX  IMM   A:ff X: 0 Y:11 P:45 S:fb pc: d182, reg_addr:   23, cycle:   3877
d182 a9  0 a5 LDA  IMM   A:ff X:23 Y:11 P:45 S:fb pc: d184, reg_addr:    0, cycle:   3879
d184 a5 78 f0 LDA  ZP    A: 0 X:23 Y:11 P:47 S:fb pc: d186, reg_addr:   78, cycle:   3882
d186 f0 10 30 BEQ  REL   A:55 X:23 Y:11 P:45 S:fb pc: d188, reg_addr: d198, cycle:   3884
d188 30  e c9 BMI  REL   A:55 X:23 Y:11 P:45 S:fb pc: d18a, reg_addr: d198, cycle:   3886
d18a c9 55 d0 CMP  IMM   A:55 X:23 Y:11 P:45 S:fb pc: d18c, reg_addr:   55, cycle:   3888
d18c d0  a c0 BNE  REL   A:55 X:23 Y:11 P:47 S:fb pc: d18e, reg_addr: d198, cycle:   3890
d18e c0 11 d0 CPY  IMM   A:55 X:23 Y:11 P:47 S:fb pc: d190, reg_addr:   11, cycle:   3892
d190 d0  6 e0 BNE  REL   A:55 X:23 Y:11 P:47 S:fb pc: d192, reg_addr: d198, cycle:   3894
d192 e0 23 50 CPX  IMM   A:55 X:23 Y:11 P:47 S:fb pc: d194, reg_addr:   23, cycle:   3896
d194 50  2 f0 BVC  REL   A:55 X:23 Y:11 P:47 S:fb pc: d196, reg_addr: d198, cycle:   3898
d196 f0  4 a9 BEQ  REL   A:55 X:23 Y:11 P:47 S:fb pc: d19c, reg_addr: d19c, cycle:   3901
d19c a9 46 24 LDA  IMM   A:55 X:23 Y:11 P:47 S:fb pc: d19e, reg_addr:   46, cycle:   3903
d19e 24  1 85 BIT  ZP    A:46 X:23 Y:11 P:45 S:fb pc: d1a0, reg_addr:    1, cycle:   3906
d1a0 85 78 f0 STA  ZP    A:46 X:23 Y:11 P:c5 S:fb pc: d1a2, reg_addr:   78, cycle:   3909
d1a2 f0  a 10 BEQ  REL   A:46 X:23 Y:11 P:c5 S:fb pc: d1a4, reg_addr: d1ae, cycle:   3911
d1a4 10  8 50 BPL  REL   A:46 X:23 Y:11 P:c5 S:fb pc: d1a6, reg_addr: d1ae, cycle:   3913
d1a6 50  6 a5 BVC  REL   A:46 X:23 Y:11 P:c5 S:fb pc: d1a8, reg_addr: d1ae, cycle:   3915
d1a8 a5 78 c9 LDA  ZP    A:46 X:23 Y:11 P:c5 S:fb pc: d1aa, reg_addr:   78, cycle:   3918
d1aa c9 46 f0 CMP  IMM   A:46 X:23 Y:11 P:45 S:fb pc: d1ac, reg_addr:   46, cycle:   3920
d1ac f0  4 a9 BEQ  REL   A:46 X:23 Y:11 P:47 S:fb pc: d1b2, reg_addr: d1b2, cycle:   3923
d1b2 a9 55 85 LDA  IMM   A:46 X:23 Y:11 P:47 S:fb pc: d1b4, reg_addr:   55, cycle:   3925
d1b4 85 78 24 STA  ZP    A:55 X:23 Y:11 P:45 S:fb pc: d1b6, reg_addr:   78, cycle:   3928
d1b6 24  1 a9 BIT  ZP    A:55 X:23 Y:11 P:45 S:fb pc: d1b8, reg_addr:    1, cycle:   3931
d1b8 a9 11 a2 LDA  IMM   A:55 X:23 Y:11 P:c5 S:fb pc: d1ba, reg_addr:   11, cycle:   3933
d1ba a2 23 a0 LDX  IMM   A:11 X:23 Y:11 P:45 S:fb pc: d1bc, reg_addr:   23, cycle:   3935
d1bc a0  0 a4 LDY  IMM   A:11 X:23 Y:11 P:45 S:fb pc: d1be, reg_addr:    0, cycle:   3937
d1be a4 78 f0 LDY  ZP    A:11 X:23 Y: 0 P:47 S:fb pc: d1c0, reg_addr:   78, cycle:   3940
d1c0 f0 10 30 BEQ  REL   A:11 X:23 Y:55 P:45 S:fb pc: d1c2, reg_addr: d1d2, cycle:   3942
d1c2 30  e c0 BMI  REL   A:11 X:23 Y:55 P:45 S:fb pc: d1c4, reg_addr: d1d2, cycle:   3944
d1c4 c0 55 d0 CPY  IMM   A:11 X:23 Y:55 P:45 S:fb pc: d1c6, reg_addr:   55, cycle:   3946
d1c6 d0  a c9 BNE  REL   A:11 X:23 Y:55 P:47 S:fb pc: d1c8, reg_addr: d1d2, cycle:   3948
d1c8 c9 11 d0 CMP  IMM   A:11 X:23 Y:55 P:47 S:fb pc: d1ca, reg_addr:   11, cycle:   3950
d1ca d0  6 e0 BNE  REL   A:11 X:23 Y:55 P:47 S:fb pc: d1cc, reg_addr: d1d2, cycle:   3952
d1cc e0 23 50 CPX  IMM   A:11 X:23 Y:55 P:47 S:fb pc: d1ce, reg_addr:   23, cycle:   3954
d1ce 50  2 f0 BVC  REL   A:11 X:23 Y:55 P:47 S:fb pc: d1d0, reg_addr: d1d2, cycle:   3956
d1d0 f0  4 a9 BEQ  REL   A:11 X:23 Y:55 P:47 S:fb pc: d1d6, reg_addr: d1d6, cycle:   3959
d1d6 a0 46 24 LDY  IMM   A:11 X:23 Y:55 P:47 S:fb pc: d1d8, reg_addr:   46, cycle:   3961
d1d8 24  1 84 BIT  ZP    A:11 X:23 Y:46 P:45 S:fb pc: d1da, reg_addr:    1, cycle:   3964
d1da 84 78 f0 STY  ZP    A:11 X:23 Y:46 P:c5 S:fb pc: d1dc, reg_addr:   78, cycle:   3967
d1dc f0  a 10 BEQ  REL   A:11 X:23 Y:46 P:c5 S:fb pc: d1de, reg_addr: d1e8, cycle:   3969
d1de 10  8 50 BPL  REL   A:11 X:23 Y:46 P:c5 S:fb pc: d1e0, reg_addr: d1e8, cycle:   3971
d1e0 50  6 a4 BVC  REL   A:11 X:23 Y:46 P:c5 S:fb pc: d1e2, reg_addr: d1e8, cycle:   3973
d1e2 a4 78 c0 LDY  ZP    A:11 X:23 Y:46 P:c5 S:fb pc: d1e4, reg_addr:   78, cycle:   3976
d1e4 c0 46 f0 CPY  IMM   A:11 X:23 Y:46 P:45 S:fb pc: d1e6, reg_addr:   46, cycle:   3978
d1e6 f0  4 a9 BEQ  REL   A:11 X:23 Y:46 P:47 S:fb pc: d1ec, reg_addr: d1ec, cycle:   3981
d1ec 24  1 a9 BIT  ZP    A:11 X:23 Y:46 P:47 S:fb pc: d1ee, reg_addr:    1, cycle:   3984
d1ee a9 55 85 LDA  IMM   A:11 X:23 Y:46 P:c5 S:fb pc: d1f0, reg_addr:   55, cycle:   3986
d1f0 85 78 a0 STA  ZP    A:55 X:23 Y:46 P:45 S:fb pc: d1f2, reg_addr:   78, cycle:   3989
d1f2 a0 11 a9 LDY  IMM   A:55 X:23 Y:46 P:45 S:fb pc: d1f4, reg_addr:   11, cycle:   3991
d1f4 a9 23 a2 LDA  IMM   A:55 X:23 Y:11 P:45 S:fb pc: d1f6, reg_addr:   23, cycle:   3993
d1f6 a2  0 a6 LDX  IMM   A:23 X:23 Y:11 P:45 S:fb pc: d1f8, reg_addr:    0, cycle:   3995
d1f8 a6 78 f0 LDX  ZP    A:23 X: 0 Y:11 P:47 S:fb pc: d1fa, reg_addr:   78, cycle:   3998
d1fa f0 10 30 BEQ  REL   A:23 X:55 Y:11 P:45 S:fb pc: d1fc, reg_addr: d20c, cycle:   4000
d1fc 30  e e0 BMI  REL   A:23 X:55 Y:11 P:45 S:fb pc: d1fe, reg_addr: d20c, cycle:   4002
d1fe e0 55 d0 CPX  IMM   A:23 X:55 Y:11 P:45 S:fb pc: d200, reg_addr:   55, cycle:   4004
d200 d0  a c0 BNE  REL   A:23 X:55 Y:11 P:47 S:fb pc: d202, reg_addr: d20c, cycle:   4006
d202 c0 11 d0 CPY  IMM   A:23 X:55 Y:11 P:47 S:fb pc: d204, reg_addr:   11, cycle:   4008
d204 d0  6 c9 BNE  REL   A:23 X:55 Y:11 P:47 S:fb pc: d206, reg_addr: d20c, cycle:   4010
d206 c9 23 50 CMP  IMM   A:23 X:55 Y:11 P:47 S:fb pc: d208, reg_addr:   23, cycle:   4012
d208 50  2 f0 BVC  REL   A:23 X:55 Y:11 P:47 S:fb pc: d20a, reg_addr: d20c, cycle:   4014
d20a f0  4 a9 BEQ  REL   A:23 X:55 Y:11 P:47 S:fb pc: d210, reg_addr: d210, cycle:   4017
d210 a2 46 24 LDX  IMM   A:23 X:55 Y:11 P:47 S:fb pc: d212, reg_addr:   46, cycle:   4019
d212 24  1 86 BIT  ZP    A:23 X:46 Y:11 P:45 S:fb pc: d214, reg_addr:    1, cycle:   4022
d214 86 78 f0 STX  ZP    A:23 X:46 Y:11 P:c5 S:fb pc: d216, reg_addr:   78, cycle:   4025
d216 f0  a 10 BEQ  REL   A:23 X:46 Y:11 P:c5 S:fb pc: d218, reg_addr: d222, cycle:   4027
d218 10  8 50 BPL  REL   A:23 X:46 Y:11 P:c5 S:fb pc: d21a, reg_addr: d222, cycle:   4029
d21a 50  6 a6 BVC  REL   A:23 X:46 Y:11 P:c5 S:fb pc: d21c, reg_addr: d222, cycle:   4031
d21c a6 78 e0 LDX  ZP    A:23 X:46 Y:11 P:c5 S:fb pc: d21e, reg_addr:   78, cycle:   4034
d21e e0 46 f0 CPX  IMM   A:23 X:46 Y:11 P:45 S:fb pc: d220, reg_addr:   46, cycle:   4036
d220 f0  4 a9 BEQ  REL   A:23 X:46 Y:11 P:47 S:fb pc: d226, reg_addr: d226, cycle:   4039
d226 a9 c0 85 LDA  IMM   A:23 X:46 Y:11 P:47 S:fb pc: d228, reg_addr:   c0, cycle:   4041
d228 85 78 a2 STA  ZP    A:c0 X:46 Y:11 P:c5 S:fb pc: d22a, reg_addr:   78, cycle:   4044
d22a a2 33 a0 LDX  IMM   A:c0 X:46 Y:11 P:c5 S:fb pc: d22c, reg_addr:   33, cycle:   4046
d22c a0 88 a9 LDY  IMM   A:c0 X:33 Y:11 P:45 S:fb pc: d22e, reg_addr:   88, cycle:   4048
d22e a9  5 24 LDA  IMM   A:c0 X:33 Y:88 P:c5 S:fb pc: d230, reg_addr:    5, cycle:   4050
d230 24 78 10 BIT  ZP    A: 5 X:33 Y:88 P:45 S:fb pc: d232, reg_addr:   78, cycle:   4053
d232 10 10 50 BPL  REL   A: 5 X:33 Y:88 P:c7 S:fb pc: d234, reg_addr: d244, cycle:   4055
d234 50  e d0 BVC  REL   A: 5 X:33 Y:88 P:c7 S:fb pc: d236, reg_addr: d244, cycle:   4057
d236 d0  c c9 BNE  REL   A: 5 X:33 Y:88 P:c7 S:fb pc: d238, reg_addr: d244, cycle:   4059
d238 c9  5 d0 CMP  IMM   A: 5 X:33 Y:88 P:c7 S:fb pc: d23a, reg_addr:    5, cycle:   4061
d23a d0  8 e0 BNE  REL   A: 5 X:33 Y:88 P:47 S:fb pc: d23c, reg_addr: d244, cycle:   4063
d23c e0 33 d0 CPX  IMM   A: 5 X:33 Y:88 P:47 S:fb pc: d23e, reg_addr:   33, cycle:   4065
d23e d0  4 c0 BNE  REL   A: 5 X:33 Y:88 P:47 S:fb pc: d240, reg_addr: d244, cycle:   4067
d240 c0 88 f0 CPY  IMM   A: 5 X:33 Y:88 P:47 S:fb pc: d242, reg_addr:   88, cycle:   4069
d242 f0  4 a9 BEQ  REL   A: 5 X:33 Y:88 P:47 S:fb pc: d248, reg_addr: d248, cycle:   4072
d248 a9  3 85 LDA  IMM   A: 5 X:33 Y:88 P:47 S:fb pc: d24a, reg_addr:    3, cycle:   4074
d24a 85 78 a9 STA  ZP    A: 3 X:33 Y:88 P:45 S:fb pc: d24c, reg_addr:   78, cycle:   4077
d24c a9  1 24 LDA  IMM   A: 3 X:33 Y:88 P:45 S:fb pc: d24e, reg_addr:    1, cycle:   4079
d24e 24 78 30 BIT  ZP    A: 1 X:33 Y:88 P:45 S:fb pc: d250, reg_addr:   78, cycle:   4082
d250 30  8 70 BMI  REL   A: 1 X:33 Y:88 P: 5 S:fb pc: d252, reg_addr: d25a, cycle:   4084
d252 70  6 f0 BVS  REL   A: 1 X:33 Y:88 P: 5 S:fb pc: d254, reg_addr: d25a, cycle:   4086
d254 f0  4 c9 BEQ  REL   A: 1 X:33 Y:88 P: 5 S:fb pc: d256, reg_addr: d25a, cycle:   4088
d256 c9  1 f0 CMP  IMM   A: 1 X:33 Y:88 P: 5 S:fb pc: d258, reg_addr:    1, cycle:   4090
d258 f0  4 a9 BEQ  REL   A: 1 X:33 Y:88 P: 7 S:fb pc: d25e, reg_addr: d25e, cycle:   4093
d25e a0 7e a9 LDY  IMM   A: 1 X:33 Y:88 P: 7 S:fb pc: d260, reg_addr:   7e, cycle:   4095
d260 a9 aa 85 LDA  IMM   A: 1 X:33 Y:7e P: 5 S:fb pc: d262, reg_addr:   aa, cycle:   4097
d262 85 78 20 STA  ZP    A:aa X:33 Y:7e P:85 S:fb pc: d264, reg_addr:   78, cycle:   4100
d264 20 b6 f7 JSR  ABS   A:aa X:33 Y:7e P:85 S:fb pc: f7b6, reg_addr: f7b6, cycle:   4106
f7b6 18 a9 ff CLC  IMPL  A:aa X:33 Y:7e P:85 S:f9 pc: f7b7, reg_addr:    0, cycle:   4108
f7b7 a9 ff 85 LDA  IMM   A:aa X:33 Y:7e P:84 S:f9 pc: f7b9, reg_addr:   ff, cycle:   4110
f7b9 85  1 24 STA  ZP    A:ff X:33 Y:7e P:84 S:f9 pc: f7bb, reg_addr:    1, cycle:   4113
f7bb 24  1 a9 BIT  ZP    A:ff X:33 Y:7e P:84 S:f9 pc: f7bd, reg_addr:    1, cycle:   4116
f7bd a9 55 60 LDA  IMM   A:ff X:33 Y:7e P:c4 S:f9 pc: f7bf, reg_addr:   55, cycle:   4118
f7bf 60 b0  9 RTS  IMPL  A:55 X:33 Y:7e P:44 S:f9 pc: d267, reg_addr:    0, cycle:   4124
d267  5 78 20 ORA  ZP    A:55 X:33 Y:7e P:44 S:fb pc: d269, reg_addr:   78, cycle:   4127
d269 20 c0 f7 JSR  ABS   A:ff X:33 Y:7e P:c4 S:fb pc: f7c0, reg_addr: f7c0, cycle:   4133
f7c0 b0  9 10 BCS  REL   A:ff X:33 Y:7e P:c4 S:f9 pc: f7c2, reg_addr: f7cb, cycle:   4135
f7c2 10  7 c9 BPL  REL   A:ff X:33 Y:7e P:c4 S:f9 pc: f7c4, reg_addr: f7cb, cycle:   4137
f7c4 c9 ff d0 CMP  IMM   A:ff X:33 Y:7e P:c4 S:f9 pc: f7c6, reg_addr:   ff, cycle:   4139
f7c6 d0  3 50 BNE  REL   A:ff X:33 Y:7e P:47 S:f9 pc: f7c8, reg_addr: f7cb, cycle:   4141
f7c8 50  1 60 BVC  REL   A:ff X:33 Y:7e P:47 S:f9 pc: f7ca, reg_addr: f7cb, cycle:   4143
f7ca 60 84  0 RTS  IMPL  A:ff X:33 Y:7e P:47 S:f9 pc: d26c, reg_addr:    0, cycle:   4149
d26c c8 a9  0 INY  IMPL  A:ff X:33 Y:7e P:47 S:fb pc: d26d, reg_addr:    0, cycle:   4151
d26d a9  0 85 LDA  IMM   A:ff X:33 Y:7f P:45 S:fb pc: d26f, reg_addr:    0, cycle:   4153
d26f 85 78 20 STA  ZP    A: 0 X:33 Y:7f P:47 S:fb pc: d271, reg_addr:   78, cycle:   4156
d271 20 ce f7 JSR  ABS   A: 0 X:33 Y:7f P:47 S:fb pc: f7ce, reg_addr: f7ce, cycle:   4162
f7ce 38 b8 a9 SEC  IMPL  A: 0 X:33 Y:7f P:47 S:f9 pc: f7cf, reg_addr:    0, cycle:   4164
f7cf b8 a9  0 CLV  IMPL  A: 0 X:33 Y:7f P:47 S:f9 pc: f7d0, reg_addr:    0, cycle:   4166
f7d0 a9  0 60 LDA  IMM   A: 0 X:33 Y:7f P: 7 S:f9 pc: f7d2, reg_addr:    0, cycle:   4168
f7d2 60 d0  7 RTS  IMPL  A: 0 X:33 Y:7f P: 7 S:f9 pc: d274, reg_addr:    0, cycle:   4174
d274  5 78 20 ORA  ZP    A: 0 X:33 Y:7f P: 7 S:fb pc: d276, reg_addr:   78, cycle:   4177
d276 20 d3 f7 JSR  ABS   A: 0 X:33 Y:7f P: 7 S:fb pc: f7d3, reg_addr: f7d3, cycle:   4183
f7d3 d0  7 70 BNE  REL   A: 0 X:33 Y:7f P: 7 S:f9 pc: f7d5, reg_addr: f7dc, cycle:   4185
f7d5 70  5 90 BVS  REL   A: 0 X:33 Y:7f P: 7 S:f9 pc: f7d7, reg_addr: f7dc, cycle:   4187
f7d7 90  3 30 BCC  REL   A: 0 X:33 Y:7f P: 7 S:f9 pc: f7d9, reg_addr: f7dc, cycle:   4189
f7d9 30  1 60 BMI  REL   A: 0 X:33 Y:7f P: 7 S:f9 pc: f7db, reg_addr: f7dc, cycle:   4191
f7db 60 84  0 RTS  IMPL  A: 0 X:33 Y:7f P: 7 S:f9 pc: d279, reg_addr:    0, cycle:   4197
d279 c8 a9 aa INY  IMPL  A: 0 X:33 Y:7f P: 7 S:fb pc: d27a, reg_addr:    0, cycle:   4199
d27a a9 aa 85 LDA  IMM   A: 0 X:33 Y:80 P:85 S:fb pc: d27c, reg_addr:   aa, cycle:   4201
d27c 85 78 20 STA  ZP    A:aa X:33 Y:80 P:85 S:fb pc: d27e, reg_addr:   78, cycle:   4204
d27e 20 df f7 JSR  ABS   A:aa X:33 Y:80 P:85 S:fb pc: f7df, reg_addr: f7df, cycle:   4210
f7df 18 24  1 CLC  IMPL  A:aa X:33 Y:80 P:85 S:f9 pc: f7e0, reg_addr:    0, cycle:   4212
f7e0 24  1 a9 BIT  ZP    A:aa X:33 Y:80 P:84 S:f9 pc: f7e2, reg_addr:    1, cycle:   4215
